unixtime,latitudine,longitudine,altitudine,precisione_orizzontale,precisione_verticale,geometry,delta_tempo,distanza_orizzontale,distanza_verticale,distanza_reale,pendenza,velocita,delta_velocita,accelerazione,pendenza_radianti,accelerazione_max,distanza_percorsa,time_from_start,stato,time_from_start_minuti,velocita_kmh,impianti
1734863509.0,46.503278,12.934054,1611.49576,4.7,3.9,POINT (1439812.3051727032 5861369.958320867),2.0,15.178469104364293,-1.1823340000000826,15.224448694113608,-4.454087566531204,7.612224347056804,-1.158955839214519,-0.5794779196072595,-0.07773849320811149,-0.7618467356709828,12099.85670462837,4462.0,Discesa,74.36666666666666,27.404007649404495,Giro d'Italia-Valvan
1734863511.0,46.503206,12.934172,1608.874626,4.7,4.1,POINT (1439825.4408726168 5861358.313913218),2.0,17.553883949957225,-2.6211339999999836,17.748498110390123,-8.492619860904892,8.874249055195062,1.2620247081382576,0.6310123540691288,-0.1482241786930532,-1.4487605869562021,12111.943681563898,4464.0,Discesa,74.4,31.947296598702223,Giro d'Italia-Valvan
1734863513.0,46.503181,12.934303,1607.763294,4.6,4.2,POINT (1439840.0237259108 5861354.270719725),2.0,15.132978022049189,-1.1113319999999476,15.173730017040889,-4.200133915675793,7.586865008520444,-1.2873840466746174,-0.6436920233373087,-0.07330616585322447,-0.7184895808582192,12122.375952571292,4466.0,Discesa,74.43333333333334,27.3127140306736,Giro d'Italia-Valvan
1734863516.0,46.503129,12.934438,1605.682942,4.7,4.1,POINT (1439855.0518571679 5861345.8608832145),3.0,17.221210155130752,-2.0803520000001754,17.346410108465765,-6.888052836863708,5.782136702821922,-1.8047283056985224,-0.6015761018995075,-0.12021920105460755,-1.176511623580354,12134.241495072074,4469.0,Discesa,74.48333333333333,20.81569213015892,Giro d'Italia-Valvan
1734863527.0,46.503043,12.934505,1601.931098,4.1,3.9,POINT (1439862.510263051 5861331.952325099),11.0,15.782135697197951,-3.751843999999892,16.22196475662258,-13.372544027515918,1.474724068783871,-4.307412634038051,-0.3915829667307319,-0.23339492264805597,-2.2688737272082378,12145.096876802476,4480.0,Discesa,74.66666666666667,5.309006647621936,Giro d'Italia-Valvan
1734863530.0,46.502951,12.934596,1599.696336,4.1,4.0,POINT (1439872.6403367133 5861317.073426824),3.0,18.000000174599972,-2.234762000000046,18.138196367948034,-7.077253471392871,6.046065455982678,4.571341387198807,1.5237804623996023,-0.12352137507400392,-1.2086656674828244,12157.481477974472,4483.0,Discesa,74.71666666666667,21.76583564153764,Giro d'Italia-Valvan
1734863532.0,46.502873,12.934673,1597.35394,4.1,4.0,POINT (1439881.2119375041 5861304.458728441),2.0,15.251326349276686,-2.342396000000008,15.430157952300986,-8.731621872282577,7.715078976150493,1.6690135201678151,0.8345067600839076,-0.15239555071048277,-1.4892203197811984,12167.974887477485,4485.0,Discesa,74.75,27.774284314141774,Giro d'Italia-Valvan
1734863540.0,46.50284,12.934818,1590.960027,4.8,3.9,POINT (1439897.3532636694 5861299.121746113),8.0,17.000758534503237,-6.393912999999884,18.163367369517477,-20.61106691021458,2.2704209211896846,-5.444658054960808,-0.680582256870101,-0.35973097993209885,-3.453340190391425,12179.69381662537,4493.0,Discesa,74.88333333333334,8.173515316282865,Giro d'Italia-Valvan
1734863544.0,46.502721,12.935132,1586.404095,4.8,4.1,POINT (1439932.3075837784 5861279.876291288),4.0,39.90228095841526,-4.555931999999984,40.161530624130016,-6.513666249562119,10.040382656032504,7.76996173484282,1.942490433710705,-0.11368492243088964,-1.112848345803504,12207.1875199701,4497.0,Discesa,74.95,36.14537756171701,Giro d'Italia-Valvan
1734863546.0,46.502682,12.93532,1581.799533,2.9,4.3,POINT (1439953.2356480476 5861273.568966518),2.0,21.857864026724844,-4.604561999999987,22.337596357321793,-11.89595306506317,11.168798178660897,1.1284155226283925,0.5642077613141963,-0.20762354864806354,-2.022185041641414,12222.255314398553,4499.0,Discesa,74.98333333333333,40.20767344317923,Giro d'Italia-Valvan
1734863548.0,46.50263,12.935534,1580.227841,3.6,4.4,POINT (1439977.0580190774 5861265.159207198),2.0,25.263202752328702,-1.571692000000212,25.31204513760461,-3.5599369338845244,12.656022568802305,1.4872243901414084,0.7436121950707042,-0.062132620659636636,-0.6091289121911381,12239.669080088463,4501.0,Discesa,75.01666666666667,45.5616812476883,Giro d'Italia-Valvan
1734863550.0,46.502592,12.935724,1577.881902,4.1,4.7,POINT (1439998.208722328 5861259.013618933),2.0,22.025451257989616,-2.3459389999998166,22.150032345569983,-6.079673707717519,11.075016172784991,-1.5810063960173135,-0.7905031980086568,-0.1061103236466021,-1.0389899766715667,12254.852687903993,4503.0,Discesa,75.05,39.87005822202597,Giro d'Italia-Valvan
1734863552.0,46.502564,12.93594,1575.59152,4.2,4.7,POINT (1440022.2537323392 5861254.485293489),2.0,24.467697843589534,-2.290382000000136,24.574663527119156,-5.347782431137353,12.287331763559578,1.2123155907745868,0.6061577953872934,-0.09333641110365373,-0.9143013248261265,12271.722246937972,4505.0,Discesa,75.08333333333333,44.23439434881448,Giro d'Italia-Valvan
1734863554.0,46.502508,12.9361,1574.210518,4.2,4.6,POINT (1440040.0648508663 5861245.428649595),2.0,19.981459951852134,-1.381001999999853,20.029126499462585,-3.953662943210511,10.014563249731292,-2.272768513828286,-1.136384256914143,-0.069004435873113,-0.6763964279901106,12285.49122585734,4507.0,Discesa,75.11666666666666,36.052427699032656,Giro d'Italia-Valvan
1734863556.0,46.502475,12.93624,1572.711099,4.3,4.3,POINT (1440055.6495795774 5861240.091703096),2.0,16.473213618660786,-1.499418999999989,16.54131265237412,-5.200824850627142,8.27065632618706,-1.7439069235442322,-0.8719534617721161,-0.09077151746298591,-0.8892462586933036,12296.846353219596,4509.0,Discesa,75.15,29.774362774273417,Giro d'Italia-Valvan
1734863559.0,46.502408,12.936372,1571.439073,4.1,6.0,POINT (1440070.343752362 5861229.256094416),3.0,18.257303451171968,-1.2720260000000962,18.301562213451945,-3.9854809851849096,6.100520737817315,-2.170135588369745,-0.7233785294565817,-0.06955976546710402,-0.6818311417606193,12309.421380708533,4512.0,Discesa,75.2,21.961874656142335,Giro d'Italia-Valvan
1734863562.0,46.502324,12.93651,1570.235365,4.3,8.5,POINT (1440085.7058420915 5861215.671171052),3.0,20.507168103877415,-1.203708000000006,20.542464715558143,-3.3592325373943224,6.847488238519381,0.7469675007020662,0.24898916690068873,-0.058629668117654465,-0.5748275897515264,12323.542163670954,4515.0,Discesa,75.25,24.650957658669775,Giro d'Italia-Valvan
1734863565.0,46.502251,12.936635,1569.566148,4.8,10.0,POINT (1440099.6207784407 5861203.865242795),3.0,18.248435429383346,-0.6692169999998896,18.26070225959183,-2.100242219024062,6.086900753197277,-0.7605874853221044,-0.2535291617740348,-0.03665614181136177,-0.35951622652138143,12336.10846350368,4518.0,Discesa,75.3,21.912842711510198,Giro d'Italia-Valvan
1734863570.0,46.502236,12.93681,1568.284907,3.2,10.1,POINT (1440119.1016893294 5861201.43936909),5.0,19.63137163533545,-1.2812410000001364,19.67313728881936,-3.734111849873825,3.9346274577638716,-2.1522732954334054,-0.43045465908668107,-0.06517254641803445,-0.6388901793078291,12349.644456838032,4523.0,Discesa,75.38333333333334,14.164658847949937,Giro d'Italia-Valvan
1734863573.0,46.502238,12.936949,1564.954172,3.4,10.2,POINT (1440134.5750985497 5861201.762818878),3.0,15.476789481845469,-3.330735000000004,15.831134144640036,-12.145292202588076,5.277044714880012,1.3424172571161406,0.44747241903871354,-0.2119753375519561,-2.0639399585318206,12360.316335704738,4526.0,Discesa,75.43333333333334,18.997360973568043,Giro d'Italia-Valvan
1734863582.0,46.502236,12.937085,1560.78875,4.3,9.9,POINT (1440149.7145492977 5861201.43936909),9.0,15.142905557251163,-4.165422000000035,15.705359886163464,-15.38020139466182,1.745039987351496,-3.5320047275285162,-0.39244496972539067,-0.26843515395667256,-2.6018372145677957,12370.757987313686,4535.0,Discesa,75.58333333333333,6.282143954465385,Giro d'Italia-Valvan
1734863590.0,46.50226,12.937255,1559.210476,4.4,10.0,POINT (1440168.6388627326 5861205.320767341),8.0,19.318252803141,-1.5782739999999649,19.382616959150305,-4.670611205745103,2.422827119893788,0.6777871325422922,0.08472339156778652,-0.08151754362079434,-0.7988017290250571,12384.077018960743,4543.0,Discesa,75.71666666666667,8.722177631617637,Giro d'Italia-Valvan
1734863593.0,46.502268,12.937442,1555.251047,3.6,10.1,POINT (1440189.4556075109 5861206.614567138),3.0,20.856912069623508,-3.959429,21.2294102387713,-10.748993795305601,7.076470079590433,4.653642959696645,1.5512143198988817,-0.18760533300452414,-1.829631537246513,12398.45854920592,4546.0,Discesa,75.76666666666667,25.475292286525562,Giro d'Italia-Valvan
1734863595.0,46.502242,12.937594,1554.48175,4.9,10.3,POINT (1440206.3761701116 5861202.409718492),2.0,17.435199765477762,-0.7692970000000514,17.45216343999577,-2.5264350889105223,8.726081719997884,1.6496116404074508,0.8248058202037254,-0.04409461063940429,-0.4324279677959706,12410.478622363213,4548.0,Discesa,75.8,31.413894191992384,Giro d'Italia-Valvan
1734863597.0,46.502238,12.937751,1551.189967,4.9,10.5,POINT (1440223.8533301658 5861201.762818878),2.0,17.489128127880043,-3.2917829999998958,17.79621976691941,-10.65943650772449,8.898109883459705,0.17202816346182104,0.08601408173091052,-0.1860422634670783,-1.8145646464776661,12422.538054610583,4550.0,Discesa,75.83333333333333,32.03319558045494,Giro d'Italia-Valvan
1734863599.0,46.502208,12.937938,1547.635228,3.4,10.5,POINT (1440244.6700749444 5861196.911073296),2.0,21.374664871291326,-3.554738999999927,21.668236377659717,-9.442225251496586,10.834118188829859,1.9360083053701533,0.9680041526850767,-0.16479791935356505,-1.6093598473917718,12437.274370416633,4552.0,Discesa,75.86666666666666,39.00282547978749,Giro d'Italia-Valvan
1734863601.0,46.502202,12.93814,1544.91063,3.5,10.5,POINT (1440267.1566120845 5861195.9407245),2.0,22.50746385843054,-2.7245980000000145,22.67177460191771,-6.902246946308146,11.335887300958856,0.5017691121289971,0.25088455606449855,-0.12046693499880143,-1.1789243166584458,12452.794125578326,4554.0,Discesa,75.9,40.80919428345188,Giro d'Italia-Valvan
1734863603.0,46.502187,12.938322,1542.059879,3.3,10.6,POINT (1440287.4167594088 5861193.514852981),2.0,20.404862710411503,-2.850751000000173,20.6030386956571,-7.953279311251212,10.30151934782855,-1.034367953130305,-0.5171839765651525,-0.13881091031208054,-1.357366149872669,12466.863510839654,4556.0,Discesa,75.93333333333334,37.08546965218278,Giro d'Italia-Valvan
1734863605.0,46.502166,12.938505,1541.014543,4.4,10.5,POINT (1440307.788226224 5861190.11863398),2.0,20.65262607292738,-1.0453359999999066,20.679064076042117,-2.8975623937514032,10.339532038021058,0.03801269019250775,0.019006345096253874,-0.05057200405293036,-0.49589991705087844,12481.103152255924,4558.0,Discesa,75.96666666666667,37.22231533687581,Giro d'Italia-Valvan
1734863607.0,46.502172,12.938691,1538.427871,4.5,10.5,POINT (1440328.4936515116 5861191.088982132),2.0,20.728150228059196,-2.5866719999999077,20.888922516792817,-7.1131857313206375,10.444461258396409,0.10492922037535024,0.05246461018767512,-0.12414851131742587,-1.214770761852349,12495.39599709289,4560.0,Discesa,76.0,37.600060530227076,Giro d'Italia-Valvan
1734863609.0,46.502176,12.938871,1537.055962,4.4,10.4,POINT (1440348.5311598545 5861191.735880959),2.0,20.047947991823303,-1.371909000000187,20.09483398754848,-3.914726894633978,10.04741699377424,-0.3970442646221688,-0.1985221323110844,-0.06832487362773605,-0.669745632053551,12509.219865984896,4562.0,Discesa,76.03333333333333,36.17070117758726,Giro d'Italia-Valvan
1734863611.0,46.502152,12.939048,1535.025837,4.3,10.1,POINT (1440368.2347097248 5861187.854488706),2.0,20.082208128335573,-2.030124999999998,20.18456070429605,-5.772461677828442,10.092280352148025,0.04486335837378519,0.022431679186892595,-0.10074846222330247,-0.9866712752267723,12523.06576301972,4564.0,Discesa,76.06666666666666,36.33220926773289,Giro d'Italia-Valvan
1734863613.0,46.502167,12.939213,1533.912646,4.5,10.0,POINT (1440386.6024257056 5861190.280358664),2.0,18.527218771428327,-1.1131909999999152,18.56063117479702,-3.4384308109562025,9.28031558739851,-0.811964764749515,-0.4059823823747575,-0.06001193875320445,-0.5883638119390946,12535.840377386767,4566.0,Discesa,76.1,33.409136114634634,Giro d'Italia-Valvan
1734863615.0,46.502173,12.939375,1532.021429,4.4,10.0,POINT (1440404.6361832141 5861191.250706834),2.0,18.05984455764885,-1.891217000000097,18.158598161409053,-5.978193476287722,9.079299080704526,-0.20101650669398374,-0.10050825334699187,-0.1043391594824663,-1.0217109605646622,12548.293296630287,4568.0,Discesa,76.13333333333334,32.6854766905363,Giro d'Italia-Valvan
1734863617.0,46.502144,12.939524,1530.595912,4.5,10.1,POINT (1440421.2227873425 5861186.560691668),2.0,17.236927764796913,-1.4255169999998998,17.295773399478712,-4.727678913731126,8.647886699739356,-0.43141238096517043,-0.21570619048258521,-0.08251356302171711,-0.8085398349645642,12560.17609970672,4570.0,Discesa,76.16666666666667,31.13239211906168,Giro d'Italia-Valvan
1734863619.0,46.502171,12.93971,1528.573565,4.8,10.4,POINT (1440441.9282126299 5861190.927257432),2.0,21.160849059088296,-2.0223470000000816,21.257267469971943,-5.459189736114338,10.628633734985971,1.9807470352466154,0.9903735176233077,-0.09528083538627559,-0.9332913601442767,12574.765436877306,4572.0,Discesa,76.2,38.263081445949496,Giro d'Italia-Valvan
1734863621.0,46.502141,12.939889,1527.120398,4.6,10.6,POINT (1440461.854401482 5861186.075517829),2.0,20.508349015673485,-1.453166999999894,20.5597683274536,-4.053052285235603,10.2798841637268,-0.3487495712591713,-0.17437478562958564,-0.07073910713284164,-0.6933720284660698,12588.904306917875,4574.0,Discesa,76.23333333333333,37.007582989416484,Giro d'Italia-Valvan
1734863623.0,46.50211,12.940099,1523.754407,3.9,10.8,POINT (1440485.2314945485 5861181.062056386),2.0,23.908644375519877,-3.365991000000122,24.1444231922645,-8.01374758880943,12.07221159613225,1.7923274324054503,0.8961637162027252,-0.13986628084848124,-1.3676189920569488,12605.388047071337,4576.0,Discesa,76.26666666666667,43.459961746076104,Giro d'Italia-Valvan
1734863625.0,46.502031,12.94025,1521.424164,5.3,10.8,POINT (1440502.0407376583 5861168.285828856),2.0,21.11356539820366,-2.330242999999882,21.241767258476198,-6.298079523998758,10.620883629238099,-1.4513279668941514,-0.7256639834470757,-0.10992222424621555,-1.0761667591888826,12619.9298267297,4578.0,Discesa,76.3,38.23518106525716,Giro d'Italia-Valvan
1734863627.0,46.501949,12.940368,1518.358814,5.3,10.6,POINT (1440515.1764375719 5861155.024447764),2.0,18.665766544012616,-3.0653500000000804,18.91579264260637,-9.32604621886975,9.457896321303185,-1.1629873079349142,-0.5814936539674571,-0.16277021271244488,-1.5897342537086177,12632.78004907519,4580.0,Discesa,76.33333333333333,34.04842675669147,Giro d'Italia-Valvan
1734863634.0,46.501859,12.94036,1512.441137,3.6,10.2,POINT (1440514.2858816455 5861140.469296419),7.0,14.582370196230235,-5.917676999999912,15.737357516947748,-22.08782419283995,2.2481939309925356,-7.20970239031065,-1.0299574843300927,-0.38550525676671604,-3.688828401304464,12642.803378428436,4587.0,Discesa,76.45,8.093498151573128,Giro d'Italia-Valvan
1734863638.0,46.501786,12.940509,1511.590045,4.6,10.2,POINT (1440530.8724857739 5861128.663469136),4.0,20.359101020281166,-0.8510920000001079,20.376882782861507,-2.3937993647054716,5.094220695715377,2.846026764722841,0.7115066911807103,-0.041779680546259024,-0.4097394389991474,12656.826926942147,4591.0,Discesa,76.51666666666667,18.339194504575357,Giro d'Italia-Valvan
1734863640.0,46.501725,12.940645,1510.353337,4.5,10.1,POINT (1440546.0119365219 5861118.798337948),2.0,18.069969073320426,-1.2367079999999078,18.112239756253793,-3.9152156062158148,9.056119878126896,3.9618991824115195,1.9809495912057598,-0.06833340325393174,-0.6698291124271433,12669.27522869006,4593.0,Discesa,76.55,32.60203156125683,Giro d'Italia-Valvan
1734863642.0,46.501686,12.940788,1509.203873,4.9,10.1,POINT (1440561.930623705 5861112.491128725),2.0,17.12266012666296,-1.14946400000008,17.1611991801421,-3.8405696424297164,8.58059959007105,-0.4755202880558471,-0.23776014402792356,-0.06703058541253987,-0.6570777322513086,12681.077041821281,4595.0,Discesa,76.58333333333333,30.890158524255778,Giro d'Italia-Valvan
1734863644.0,46.50172,12.940911,1507.699466,4.8,10.0,POINT (1440575.6229210726 5861117.989721128),2.0,14.755118624229622,-1.504406999999901,14.83161373676973,-5.821663599314748,7.415806868384865,-1.164792721686184,-0.582396360843092,-0.10160719775154625,-0.9950523882247029,12691.246921600128,4597.0,Discesa,76.61666666666666,26.696904726185515,Giro d'Italia-Valvan
1734863646.0,46.501761,12.941073,1506.46958,4.7,10.0,POINT (1440593.6566785811 5861124.620381244),2.0,19.214111050428418,-1.2298860000000786,19.253433019365445,-3.6624787300165185,9.626716509682723,2.2109096412978575,1.1054548206489287,-0.06392231262304872,-0.6266509275444748,12704.490960232442,4599.0,Discesa,76.65,34.656179434857805,Giro d'Italia-Valvan
1734863648.0,46.501849,12.941201,1503.788632,5.1,10.0,POINT (1440607.9055734028 5861138.852058867),2.0,20.138809587195635,-2.680947999999944,20.316474442383612,-7.582828193810169,10.158237221191806,0.5315207115090832,0.2657603557545416,-0.13234531859504214,-1.2945208557018621,12718.355565377919,4601.0,Discesa,76.68333333333334,36.569653996290505,Giro d'Italia-Valvan
1734863650.0,46.5019,12.941376,1501.50298,5.1,9.9,POINT (1440627.3864842916 5861147.099973489),2.0,21.15499904669159,-2.2856520000000273,21.278115276749165,-6.166494271512653,10.639057638374583,0.4808204171827768,0.2404102085913884,-0.10762562834326497,-1.053770309464453,12732.93587061969,4603.0,Discesa,76.71666666666667,38.3006074981485,Giro d'Italia-Valvan
1734863652.0,46.501968,12.941548,1497.467108,4.1,10.0,POINT (1440646.533436708 5861158.097205016),2.0,22.080418657600454,-4.035871999999927,22.446227988134076,-10.358214925264196,11.223113994067038,0.5840563556924554,0.2920281778462277,-0.1807849550750786,-1.7638555725678748,12748.149320294882,4605.0,Discesa,76.75,40.40321037864134,Giro d'Italia-Valvan
1734863654.0,46.502039,12.94171,1494.80133,3.9,10.1,POINT (1440664.5671942167 5861169.579623203),2.0,21.379016284760418,-2.6657780000000457,21.544574947056518,-7.10760235097602,10.772287473528259,-0.45082652053877936,-0.22541326026938968,-0.12405106294702115,-1.2138221452158802,12762.877589098416,4607.0,Discesa,76.78333333333333,38.780234904701736,Giro d'Italia-Valvan
1734863656.0,46.502123,12.94182,1492.210775,3.9,10.2,POINT (1440676.8123382037 5861183.164475352),2.0,18.289115866183284,-2.590554999999995,18.471673837925522,-8.062008241976395,9.235836918962761,-1.5364505545654978,-0.7682252772827489,-0.14070858814540782,-1.3758008490720526,12775.466604440267,4609.0,Discesa,76.81666666666666,33.24901290826594,Giro d'Italia-Valvan
1734863658.0,46.50221,12.941953,1491.237963,4.0,10.2,POINT (1440691.6178304793 5861197.234522918),2.0,20.42471150474195,-0.9728119999999763,20.44786549347589,-2.7268894931614,10.223932746737946,0.9880958277751848,0.4940479138875924,-0.04759319999370583,-0.4667130524232299,12789.529060309234,4611.0,Discesa,76.85,36.80615788825661,Giro d'Italia-Valvan
1734863660.0,46.502309,12.941974,1487.5889,4.1,10.2,POINT (1440693.9555397858 5861213.2452940885),2.0,16.180533930254224,-3.6490630000000692,16.586902635696568,-12.708836184311165,8.293451317848284,-1.930481428889662,-0.965240714444831,-0.22181103551282275,-2.1581671283800463,12800.651440285745,4613.0,Discesa,76.88333333333334,29.85642474425382,Giro d'Italia-Valvan
1734863662.0,46.502406,12.942052,1485.452926,3.9,10.2,POINT (1440702.6384600678 5861228.932643615),2.0,17.93003178416703,-2.135974000000033,18.056811033787667,-6.793531963533028,9.028405516893834,0.7349541990455499,0.36747709952277496,-0.1185695006031267,-1.1604432754372658,12812.984807458566,4615.0,Discesa,76.91666666666667,32.5022598608178,Giro d'Italia-Valvan
1734863664.0,46.502518,12.942167,1481.546587,4.4,10.2,POINT (1440715.440201509 5861247.045906749),2.0,22.18050687623933,-3.906338999999889,22.52186425831175,-9.98826789027749,11.260932129155876,2.232526612262042,1.116263306131021,-0.1743281612565699,-1.7015103701220637,12828.246684322312,4617.0,Discesa,76.95,40.53935566496116,Giro d'Italia-Valvan
1734863666.0,46.502664,12.942196,1478.184452,5.2,10.2,POINT (1440718.668466742 5861270.657895074),2.0,23.831653092099977,-3.3621350000000803,24.067647181650806,-8.030209687959548,12.033823590825403,0.772891461669527,0.3864457308347635,-0.14015359868044056,-1.3704099989942808,12844.628156165816,4619.0,Discesa,76.98333333333333,43.321764926971454,Giro d'Italia-Valvan
1734863668.0,46.502823,12.942218,1476.107027,4.1,10.2,POINT (1440721.1174955396 5861296.372392844),2.0,25.83085630838831,-2.0774249999999483,25.91425924573629,-4.598068649546423,12.957129622868145,0.923306032042742,0.461653016021371,-0.08025143716731437,-0.7864218327349092,12862.38326536326,4621.0,Discesa,77.01666666666667,46.645666642325324,Giro d'Italia-Valvan
1734863670.0,46.502982,12.942227,1471.300733,4.0,10.3,POINT (1440722.1193709567 5861322.086965822),2.0,25.734082803840543,-4.80629399999998,26.17906567792971,-10.579114050603064,13.089532838964855,0.13240321609671035,0.06620160804835518,-0.18464037212701748,-1.8010476279048202,12880.071382290309,4623.0,Discesa,77.05,47.12231822027348,Giro d'Italia-Valvan
1734863672.0,46.503131,12.942277,1469.761789,4.1,10.6,POINT (1440727.6853454963 5861346.184338316),2.0,24.731830375468327,-1.5389440000001287,24.779664694181683,-3.560652587616448,12.389832347090842,-0.6997004918740135,-0.34985024593700675,-0.062145111173562896,-0.6092512076463279,12897.07323221536,4625.0,Discesa,77.08333333333333,44.60339644952703,Giro d'Italia-Valvan
1734863674.0,46.503267,12.942346,1466.215412,4.1,10.7,POINT (1440735.3663903612 5861368.179313145),2.0,23.29758287710954,-3.546376999999893,23.56595335949547,-8.6551681086086,11.782976679747735,-0.6068556673431065,-0.30342783367155324,-0.15106118080883021,-1.476280540798956,12913.092041849777,4627.0,Discesa,77.11666666666666,42.41871604709185,Giro d'Italia-Valvan
1734863676.0,46.503412,12.942376,1463.42123,4.0,10.7,POINT (1440738.7059750848 5861391.629898383),2.0,23.68718586410138,-2.7941820000000916,23.851419815382247,-6.727620729666351,11.925709907691123,0.14273322794338839,0.07136661397169419,-0.11741913255810119,-1.1492366338008548,12929.374066864011,4629.0,Discesa,77.15,42.93255566768804,Giro d'Italia-Valvan
1734863678.0,46.503551,12.942394,1461.874733,4.5,10.7,POINT (1440740.7097259192 5861414.110173294),2.0,22.569399138704465,-1.5464969999998175,22.622321508924816,-3.9198855768975815,11.311160754462408,-0.6145491532287153,-0.30727457661435764,-0.06841490961830017,-0.6706268215670523,12944.887115877355,4631.0,Discesa,77.18333333333334,40.72017871606467,Giro d'Italia-Valvan
1734863680.0,46.503683,12.942427,1459.688763,4.2,10.6,POINT (1440744.3832691154 5861435.458401239),2.0,21.661988735403092,-2.1859699999999975,21.772005438489824,-5.7623651424978375,10.886002719244912,-0.4251580352174962,-0.2125790176087481,-0.1005722444387395,-0.9849513293841721,12959.777414700637,4633.0,Discesa,77.21666666666667,39.18960978928168,Giro d'Italia-Valvan
1734863682.0,46.503809,12.942503,1457.257468,3.4,10.4,POINT (1440752.8435504155 5861455.83630354),2.0,22.06434367633701,-2.431295000000091,22.197893081203414,-6.288118381262062,11.098946540601707,0.21294382135679513,0.10647191067839756,-0.10974836950819909,-1.0744715213624167,12974.949988037783,4635.0,Discesa,77.25,39.95620754616615,Giro d'Italia-Valvan
1734863684.0,46.503947,12.942564,1455.122027,3.1,10.5,POINT (1440759.634039354 5861478.155012632),2.0,23.328855856379324,-2.135441000000128,23.42638734060814,-5.230078141619912,11.71319367030407,0.6142471297023633,0.30712356485118164,-0.09128208370785375,-0.8942341772727402,12990.988872733993,4637.0,Discesa,77.28333333333333,42.167497213094656,Giro d'Italia-Valvan
1734863686.0,46.504083,12.942558,1452.680305,3.2,10.6,POINT (1440758.966122409 5861500.150317603),2.0,22.005443731330143,-2.4417219999997997,22.14049593252193,-6.331633923159795,11.070247966260965,-0.6429457040431057,-0.32147285202155285,-0.11050785899010407,-1.0818769775076857,13006.113803967255,4639.0,Discesa,77.31666666666666,39.852892678539476,Giro d'Italia-Valvan
1734863688.0,46.504212,12.942548,1451.532221,3.4,10.7,POINT (1440757.8529275013 5861521.0135621345),2.0,20.892921655221627,-1.1480840000001535,20.92444197971084,-3.1452890334623542,10.46222098985542,-0.6080269764055455,-0.30401348820277274,-0.054895649560788184,-0.5382558851950398,13020.47412236039,4641.0,Discesa,77.35,37.66399556347951,Giro d'Italia-Valvan
1734863690.0,46.504352,12.94259,1449.928962,3.3,10.6,POINT (1440762.5283461146 5861543.655899042),2.0,23.120012107593084,-1.60325899999998,23.17553449818001,-3.966829842244899,11.587767249090005,1.1255462592345857,0.5627731296172929,-0.06923424161354073,-0.6786454392771366,13036.367080264097,4643.0,Discesa,77.38333333333334,41.71596209672402,Giro d'Italia-Valvan
1734863692.0,46.50449,12.942627,1448.077217,2.8,10.6,POINT (1440766.647167274 5861565.9748310605),2.0,22.695801686185206,-1.8517449999999371,22.771218099251342,-4.664417008718978,11.385609049625671,-0.20215819946433378,-0.10107909973216689,-0.08140943448817121,-0.7977446955548075,13051.967994574487,4645.0,Discesa,77.41666666666667,40.988192578652416,Giro d'Italia-Valvan
1734863694.0,46.504629,12.942641,1446.963715,4.2,10.6,POINT (1440768.205640145 5861588.455551745),2.0,22.53467639440943,-1.1135019999999258,22.562170261407864,-2.8288454411409885,11.281085130703932,-0.10452391892173907,-0.052261959460869534,-0.0493726669779417,-0.484149108593672,13067.4567192234,4647.0,Discesa,77.45,40.61190647053416,Giro d'Italia-Valvan
1734863696.0,46.504754,12.942681,1446.277839,4.3,10.6,POINT (1440772.658419777 5861608.672076269),2.0,20.701089591282436,-0.6858760000000075,20.712448820785966,-1.8976503432338319,10.356224410392983,-0.9248607203109493,-0.4624303601554747,-0.033120246541030865,-0.3248502201848653,13081.687020667778,4649.0,Discesa,77.48333333333333,37.28240787741474,Giro d'Italia-Valvan
1734863698.0,46.504876,12.942731,1445.498134,4.2,10.5,POINT (1440778.2243943163 5861628.403449028),2.0,20.501393696956335,-0.7797050000001491,20.516215133513935,-2.1780121925983384,10.258107566756967,-0.09811684363601536,-0.04905842181800768,-0.03801348390942188,-0.3728224723821849,13095.781252127124,4651.0,Discesa,77.51666666666667,36.929187240325085,Giro d'Italia-Valvan
1734863700.0,46.505001,12.942766,1444.439837,4.1,10.4,POINT (1440782.1205764941 5861648.620065407),2.0,20.588633111072447,-1.0582970000000387,20.615814461780495,-2.942528157590578,10.307907230890248,0.049799664133280075,0.024899832066640037,-0.051356804682598164,-0.5035888147541925,13109.933712153586,4653.0,Discesa,77.55,37.10846603120489,Giro d'Italia-Valvan
1734863702.0,46.505132,12.942777,1443.671637,4.1,10.4,POINT (1440783.3450908929 5861669.807129259),2.0,21.222419989133712,-0.7681999999999789,21.23631892384323,-2.0730627965128106,10.618159461921614,0.3102522310313667,0.15512611551568334,-0.03618177139974977,-0.3548657385974105,13124.520283059179,4655.0,Discesa,77.58333333333333,38.225374062917815,Giro d'Italia-Valvan
1734863704.0,46.505228,12.942867,1442.122091,4.1,10.3,POINT (1440793.3638450643 5861685.333559613),2.0,18.478243278800413,-1.549545999999964,18.54310026604636,-4.793486484689245,9.27155013302318,-1.3466093288984347,-0.6733046644492173,-0.08366212180767608,-0.8197683257871267,13137.232501664972,4657.0,Discesa,77.61666666666666,33.377580478883445,Giro d'Italia-Valvan
