1734859818.008000,46.504271,12.933991,1666.112258,173.4,7.296784,5.9,10.7
1734859820.009000,46.504133,12.934003,1663.678513,176.1,7.391348,6.5,10.4
1734859823.007000,46.504021,12.934069,1661.514613,150.8,4.876270,5.5,10.3
1734859826.005000,46.503938,12.934204,1659.916632,142.5,5.227339,5.1,10.8
1734859828.008000,46.503832,12.934254,1658.572070,166.7,6.083906,5.1,11.0
1734859831.004000,46.503745,12.934357,1655.320254,136.0,4.442694,4.6,10.6
1734859834.008000,46.503682,12.934523,1652.869688,126.5,4.691967,4.7,10.9
1734859836.007000,46.503582,12.934620,1650.619083,158.4,5.770821,4.9,11.3
1734859838.012000,46.503481,12.934666,1648.155515,162.2,5.946164,5.4,11.2
1734859840.012000,46.503370,12.934638,1647.147456,175.3,5.970643,5.3,11.1
1734859843.007000,46.503284,12.934577,1644.797955,160.0,3.577284,5.2,10.8
1734859846.007000,46.503164,12.934602,1643.022223,179.5,4.069031,5.1,10.3
1734859849.007000,46.503042,12.934653,1640.270021,157.3,5.105182,4.4,10.3
1734859851.005000,46.502945,12.934717,1636.824089,156.9,5.347686,4.3,10.9
1734859853.007000,46.502854,12.934845,1632.818955,146.1,5.737086,4.3,11.7
1734859854.007000,46.502800,12.934974,1630.172015,136.7,7.134670,4.3,12.7
1734859856.008000,46.502731,12.935173,1626.686240,126.8,7.232292,6.2,12.8
1734859858.009000,46.502691,12.935372,1622.830235,116.4,8.141948,6.0,12.6
1734859860.007000,46.502631,12.935608,1620.140831,111.1,9.424616,5.8,12.0
1734859862.012000,46.502572,12.935827,1618.225120,115.6,8.628753,5.8,11.4
1734859864.004000,46.502506,12.936007,1617.077582,96.7,8.119180,4.7,11.5
1734859866.012000,46.502519,12.936209,1611.429976,84.9,7.278241,11.2,11.5
1734859868.008000,46.502466,12.936341,1610.059954,126.8,6.143621,11.2,11.4
1734859870.008000,46.502397,12.936441,1608.980105,138.3,5.599154,5.4,11.0
1734859873.007000,46.502354,12.936573,1607.178987,88.5,4.162980,5.7,11.0
1734859875.008000,46.502359,12.936749,1606.119040,99.5,5.392959,6.3,11.0
1734859877.007000,46.502358,12.936879,1605.926801,80.7,6.631303,5.1,11.0
1734859881.008000,46.502396,12.937040,1602.426328,60.9,4.794055,5.0,11.2
1734859883.007000,46.502405,12.937235,1600.170705,95.8,4.247580,5.1,11.1
1734859886.012000,46.502379,12.937391,1597.866576,103.1,4.064016,5.2,10.7
1734859893.008000,46.502449,12.937527,1592.904443,72.2,4.519650,6.0,11.7
1734859895.008000,46.502458,12.937667,1591.189485,82.3,4.868207,6.1,11.9
